YYYYMM,행정동코드,생활인구합계
202603,11380600,15529089
202603,11380625,30489995
202603,11380631,16249024
202603,11380632,12588589
202603,11380640,8299981
202603,11380650,13309563
202603,11380690,39296682
202603,11410520,11038000
202603,11410555,7300060
202603,11410565,28258973
202603,11410585,44759822
202603,11410615,28919993
202603,11410620,15936992
202603,11410640,12506721
202603,11410655,7320863
202603,11410660,13844930
202603,11410685,17668403
202603,11410690,9085937
202603,11410700,21900782
202603,11410710,10745959
202603,11410720,19264678
202603,11440555,18596028
202603,11440565,26317646
202603,11440585,16587284
202603,11440590,16531438
202603,11440600,18012846
202603,11440610,13962536
202603,11440630,14731747
202603,11440655,22928478
202603,11440660,48159412
202603,11440680,14288690
202603,11440690,14362794
202603,11440700,11943523
202603,11440710,11836967
202603,11440720,15235406
202603,11440730,25685607
202603,11440740,32974506
202603,11470510,24876206
202603,11470520,19505446
202603,11470530,9793359
202603,11470540,14699400
202603,11470550,27286026
202603,11470560,12771868
202603,11470570,9165944
202603,11470580,8615595
202603,11470590,7073999
202603,11470600,10177462
202603,11470610,10046544
202603,11470611,11745250
202603,11470620,9157433
202603,11470630,11727543
202603,11470640,35046598
202603,11470650,25107373
202603,11470670,11739749
202603,11470680,17746457
202603,11500510,25111799
202603,11500520,18965264
202603,11500530,13077554
202603,11500535,26399759
202603,11500540,33518734
202603,11500550,9137802
202603,11500560,12813426
202603,11500570,12088132
202603,11500590,21497551
202603,11500591,16871486
202603,11500593,21520829
202603,11500603,38555359
202603,11500604,9357483
202603,11500605,8824441
202603,11500611,30112244
202603,11500615,25514728
202603,11500620,28259046
202603,11500630,26798172
202603,11500640,22209363
202603,11500641,14503914
202603,11530510,24322595
202603,11530520,12669233
202603,11530530,19423533
202603,11530540,32762525
202603,11530550,13525941
202603,11530560,26513347
202603,11530595,7165900
202603,11530720,20943399
202603,11530730,11497066
202603,11530740,20859307
202603,11530750,17706612
202603,11530760,9964572
202603,11530770,14423931
202603,11530780,26267731
202603,11530790,15192795
202603,11530800,6665624
202603,11545510,49503836
202603,11545610,34141855
202603,11545620,8825636
202603,11545630,12346807
202603,11545640,10900490
202603,11545670,22271040
202603,11545680,12050323
202603,11545690,7586899
202603,11545700,12133635
202603,11545710,9229778
202603,11560515,13591511
202603,11560535,36534588
202603,11560540,44493758
202603,11560550,18964158
202603,11560560,29460710
202603,11560585,13531845
202603,11560605,31519524
202603,11560610,14966357
202603,11560620,18013242
202603,11560630,13501457
202603,11560650,7896038
202603,11560660,8068797
202603,11560670,4941554
202603,11560680,11644896
202603,11560690,13168290
202603,11560700,10857994
202603,11560710,9641071
202603,11560720,15630182
202603,11590510,25569029
202603,11590520,8962272
202603,11590530,30820075
202603,11590540,18407960
202603,11590550,14543368
202603,11590560,17902292
202603,11590605,26740280
202603,11590620,18328671
202603,11590630,21069511
202603,11590640,13229253
202603,11590650,8971942
202603,11590651,9792005
202603,11590660,25774075
202603,11590670,15042502
202603,11590680,17661819
202603,11620525,13688715
202603,11620545,5407372
202603,11620565,16379932
202603,11620575,20681225
202603,11620585,19381592
202603,11620595,27391203
202603,11620605,21706396
202603,11620615,9926275
202603,11620625,16014826
202603,11620630,15256629
202603,11620645,19102152
202603,11620655,11735998
202603,11620665,14383802
202603,11620685,13655701
202603,11620695,19885779
202603,11620715,8915547
202603,11620725,18482730
202603,11620735,28055467
202603,11620745,14486081
202603,11620765,19008184
202603,11620775,14549619
202603,11650510,21283966
202603,11650520,32530062
202603,11650530,46908848
202603,11650531,28722816
202603,11650540,27721827
202603,11650550,1620391
202603,11650560,25937367
202603,11650570,19142914
202603,11650580,15055162
202603,11650581,29192726
202603,11650590,13591546
202603,11650600,13731087
202603,11650610,12141569
202603,11650620,11763789
202603,11650621,19235755
202603,11650651,38427709
202603,11650652,27118593
202603,11650660,13525467
202603,11680510,21308965
202603,11680521,30654347
202603,11680531,29957400
202603,11680545,29321397
202603,11680565,28707795
202603,11680580,33562470
202603,11680590,28014268
202603,11680600,21868203
202603,11680610,34415156
202603,11680630,29313095
202603,11680640,50169477
202603,11680650,35214326
202603,11680655,20119703
202603,11680656,21405398
202603,11680660,17213520
202603,11680670,24354892
202603,11680675,11036908
202603,11680690,16358097
202603,11680700,30432898
202603,11680720,17431580
202603,11680730,9767753
202603,11680750,15744354
202603,11710510,7009893
202603,11710520,22669256
202603,11710531,7469493
202603,11710532,14904051
202603,11710540,7138671
202603,11710550,11041088
202603,11710561,13034075
202603,11710562,24610559
202603,11710566,12471598
202603,11710570,25179390
202603,11710580,19856793
202603,11710590,12258054
202603,11710600,23128221
202603,11710610,19742456
202603,11710620,26039991
202603,11710631,19352642
202603,11710632,18357806
202603,11710641,14078406
202603,11710642,32463035
202603,11710646,21533990
202603,11710647,27819067
202603,11710650,22117575
202603,11710670,23842500
202603,11710680,29703066
202603,11710690,14843993
202603,11710710,26130332
202603,11710720,7224496
202603,11740515,22669914
202603,11740525,27905823
202603,11740526,11134369
202603,11740530,17748485
202603,11740540,11318906
202603,11740550,14979877
202603,11740560,16307797
202603,11740570,22591910
202603,11740580,9553091
202603,11740590,12755991
202603,11740600,16432814
202603,11740610,28251892
202603,11740620,19560288
202603,11740640,14993912
202603,11740650,18155722
202603,11740660,19886492
202603,11740685,40773124
202603,11740690,19969173
202603,11740700,17467723
202604,11110515,11280540
202604,11110530,21442147
202604,11110540,3947837
202604,11110550,7752069
202604,11110560,11347245
202604,11110570,3173513
202604,11110580,7347695
202604,11110600,6015018
202604,11110615,41866717
202604,11110630,13118069
202604,11110640,30754946
202604,11110650,17212379
202604,11110670,6245742
202604,11110680,4211433
202604,11110690,3392152
202604,11110700,4618405
202604,11110710,8675859
202604,11140520,25036107
202604,11140540,23325881
202604,11140550,36178278
202604,11140570,12524601
202604,11140580,7564100
202604,11140590,16403699
202604,11140605,11422264
202604,11140615,11456639
202604,11140625,9775013
202604,11140635,11879922
202604,11140645,4237421
202604,11140650,6846156
202604,11140665,9400301
202604,11140670,9577244
202604,11140680,8955883
202604,11170510,8457583
202604,11170520,8042956
202604,11170530,14524387
202604,11170555,17357806
202604,11170560,11765906
202604,11170570,9132913
202604,11170580,6404433
202604,11170590,6881167
202604,11170625,39406289
202604,11170630,15889258
202604,11170640,2932344
202604,11170650,8493375
202604,11170660,9410434
202604,11170685,20320380
202604,11170690,10371828
202604,11170700,4883829
202604,11200520,7533378
202604,11200535,20818611
202604,11200540,16938165
202604,11200550,15132192
202604,11200560,17908134
202604,11200570,13145935
202604,11200580,8182706
202604,11200590,9176901
202604,11200615,14191124
202604,11200620,9434041
202604,11200645,13528441
202604,11200650,13264065
202604,11200660,15978504
202604,11200670,11989445
202604,11200690,22982214
202604,11200720,7434007
202604,11200790,11358143
202604,11215710,28472579
202604,11215730,15973429
202604,11215740,10793551
202604,11215750,12531112
202604,11215760,10051276
202604,11215770,21062465
202604,11215780,10586695
202604,11215810,24246319
202604,11215820,15538976
202604,11215830,18290654
202604,11215840,21114386
202604,11215847,16874161
202604,11215850,15027853
202604,11215860,17050845
202604,11215870,21897496
202604,11230515,14356932
202604,11230533,16661073
202604,11230545,19060266
202604,11230560,27325114
202604,11230570,12231657
202604,11230600,17247680
202604,11230610,19850898
202604,11230650,23874340
202604,11230660,22747150
202604,11230705,13741833
202604,11230710,12151251
202604,11230720,12110960
202604,11230730,16567894
202604,11230740,21018989
202604,11230750,11885481
202604,11260520,16892750
202604,11260540,11727378
202604,11260550,8448676
202604,11260565,23809571
202604,11260570,13538532
202604,11260575,16973411
202604,11260580,13460897
202604,11260590,17164978
202604,11260600,11916010
202604,11260610,15617681
202604,11260620,20337353
202604,11260630,14617363
202604,11260655,27505013
202604,11260660,7283603
202604,11260680,25062752
202604,11260690,10899512
202604,11290525,14726896
202604,11290555,18682772
202604,11290575,15489943
202604,11290580,8128957
202604,11290590,6394584
202604,11290600,20945704
202604,11290610,12564579
202604,11290620,10367367
202604,11290630,13440716
202604,11290640,10705810
202604,11290650,14841977
202604,11290660,22718343
202604,11290685,14072322
202604,11290705,27990403
202604,11290715,15962289
202604,11290725,16655618
202604,11290760,15847043
202604,11290770,9213316
202604,11290780,8842278
202604,11290810,18734536
202604,11305534,14963180
202604,11305535,14111031
202604,11305545,21479156
202604,11305555,17693334
202604,11305575,16469730
202604,11305595,14491788
202604,11305603,9533641
202604,11305608,9854724
202604,11305615,11684238
202604,11305625,13745692
202604,11305635,18519994
202604,11305645,14631574
202604,11305660,18491605
202604,11320511,15274874
202604,11320512,18586243
202604,11320513,7844022
202604,11320514,19470968
202604,11320515,15574865
202604,11320521,15180717
202604,11320522,16641392
202604,11320660,11528292
202604,11320670,11450099
202604,11320680,10742843
202604,11320681,13699954
202604,11320690,18531766
202604,11320700,10456276
202604,11320710,15575649
202604,11350560,15372284
202604,11350570,15250951
202604,11350580,19524926
202604,11350595,26331102
202604,11350600,33082370
202604,11350611,19802494
202604,11350612,8651968
202604,11350619,15260717
202604,11350621,18259771
202604,11350624,12037659
202604,11350625,21055851
202604,11350630,23851380
202604,11350640,17430320
202604,11350665,16481119
202604,11350670,13908484
202604,11350695,26007543
202604,11350700,13861567
202604,11350710,10667676
202604,11350720,10405402
202604,11380510,25330637
202604,11380520,20523054
202604,11380530,17785152
202604,11380551,11323444
202604,11380552,16271428
202604,11380560,20894063
202604,11380570,23890130
202604,11380580,19750063
202604,11380590,15174707
202604,11380600,15547490
202604,11380625,30015274
202604,11380631,16083239
202604,11380632,12037919
202604,11380640,8487480
202604,11380650,12977227
202604,11380690,38162818
202604,11410520,10861589
202604,11410555,7851815
202604,11410565,27844880
202604,11410585,41973185
202604,11410615,27984173
202604,11410620,16433335
202604,11410640,12274264
202604,11410655,7104061
202604,11410660,13281818
202604,11410685,17285584
202604,11410690,8650441
202604,11410700,21135798
202604,11410710,10265294
202604,11410720,19268562
202604,11440555,19724173
202604,11440565,25744869
202604,11440585,16280075
202604,11440590,15969129
202604,11440600,16940455
202604,11440610,14014649
202604,11440630,14485224
202604,11440655,22081618
202604,11440660,46754113
202604,11440680,14339451
202604,11440690,14108682
202604,11440700,12263557
202604,11440710,11496797
202604,11440720,14763943
202604,11440730,25456307
202604,11440740,33227343
202604,11470510,25030603
202604,11470520,19332163
202604,11470530,9651913
202604,11470540,14435567
202604,11470550,28833310
202604,11470560,12479202
202604,11470570,8914579
202604,11470580,8472143
202604,11470590,6996050
202604,11470600,10078674
202604,11470610,9869923
202604,11470611,11550530
202604,11470620,9259340
202604,11470630,11820462
202604,11470640,34413795
202604,11470650,24633295
202604,11470670,11695471
202604,11470680,17568866
202604,11500510,24631434
202604,11500520,18916769
202604,11500530,12875610
202604,11500535,26376382
202604,11500540,32835512
202604,11500550,8915036
202604,11500560,11695874
202604,11500570,11779023
202604,11500590,20965420
202604,11500591,16608863
202604,11500593,23117088
202604,11500603,36916407
202604,11500604,9166829
202604,11500605,8453050
202604,11500611,28793073
202604,11500615,25306541
202604,11500620,27821179
202604,11500630,26000287
202604,11500640,22077500
202604,11500641,14079284
202604,11530510,24005682
202604,11530520,12487795
202604,11530530,18957357
202604,11530540,32697003
202604,11530550,13347866
202604,11530560,26087503
202604,11530595,7073089
202604,11530720,21295719
202604,11530730,10839798
202604,11530740,20257618
202604,11530750,17375926
202604,11530760,9900064
202604,11530770,14531986
202604,11530780,25717967
202604,11530790,14254076
202604,11530800,7368191
202604,11545510,50014742
202604,11545610,33991838
202604,11545620,9030401
202604,11545630,11167748
202604,11545640,10605869
202604,11545670,20806418
202604,11545680,11902204
202604,11545690,7426013
202604,11545700,11906756
202604,11545710,9283673
202604,11560515,12592339
202604,11560535,35859307
202604,11560540,46018111
202604,11560550,18472562
202604,11560560,29064146
202604,11560585,13225758
202604,11560605,31252262
202604,11560610,14865120
202604,11560620,18039521
202604,11560630,13345441
202604,11560650,7845043
202604,11560660,8024367
202604,11560670,4853966
202604,11560680,11473923
202604,11560690,13099389
202604,11560700,10535042
