기준_년분기_코드,행정동코드,당월_매출_금액,당월_매출_건수
20224,1171060000,84764393594,3696596
20224,1171061000,74114419018,2733476
20224,1171062000,78132734481,2949300
20224,1171063100,511139895654,7433384
20224,1171063200,57047466717,2262312
20224,1171064100,31929947465,1030192
20224,1171064200,137793096307,5411940
20224,1171064600,35355087067,1428991
20224,1171064700,7161488276,579902
20224,1171065000,163449485696,5854505
20224,1171067000,48756488243,2332211
20224,1171068000,34575278988,1614720
20224,1171069000,13117802294,642753
20224,1171071000,48379564278,2159994
20224,1171072000,6610490765,375800
20224,1174051500,14239277623,693675
20224,1174052000,16321274911,681584
20224,1174053000,59127487862,2821597
20224,1174054000,74861740589,2778758
20224,1174055000,8057624540,506342
20224,1174056000,22990906180,1168451
20224,1174057000,38455325952,1942930
20224,1174058000,24001040134,1203678
20224,1174059000,13889406113,639978
20224,1174060000,27084442169,1267162
20224,1174061000,157949548139,4316801
20224,1174062000,36556911285,1658853
20224,1174064000,44032038344,1315478
20224,1174065000,47994148005,2180949
20224,1174066000,71803771629,2835608
20224,1174068500,107772982790,4767451
20224,1174070000,31459854434,1252062
20231,1111051500,25095837542,1198412
20231,1111053000,96882252207,4242091
20231,1111054000,40348316093,1415450
20231,1111055000,6457026670,263134
20231,1111056000,8069357153,358566
20231,1111057000,7968152790,501063
20231,1111058000,9806855312,439070
20231,1111060000,29926695625,1401885
20231,1111061500,566069273016,12745393
20231,1111063000,106940660550,3329307
20231,1111064000,36378863928,2682857
20231,1111065000,55107319562,2745121
20231,1111067000,74311907708,2555424
20231,1111068000,12892380435,534733
20231,1111069000,441866406,30208
20231,1111070000,3095269178,195646
20231,1111071000,30145053817,1431923
20231,1114052000,142191559552,4788852
20231,1114054000,225069851748,6690834
20231,1114055000,229262050906,11127593
20231,1114057000,33365145598,1965289
20231,1114058000,22912962663,605852
20231,1114059000,144845703867,4350212
20231,1114060500,220428855108,7363043
20231,1114061500,65025708908,2496668
20231,1114062500,42915040491,1377642
20231,1114063500,25764532700,1177064
20231,1114064500,8829442596,313773
20231,1114065000,26691078618,1150145
20231,1114066500,13781182179,816058
20231,1114067000,58688309144,1723886
20231,1114068000,24759465730,963783
20231,1117051000,19570470550,1154994
20231,1117052000,11662260415,707305
20231,1117053000,61320366176,2431757
20231,1117055500,41402638448,2492841
20231,1117056000,121419750814,1666692
20231,1117057000,41585716445,673056
20231,1117058000,11431840963,399436
20231,1117059000,25181334580,1049963
20231,1117062500,688952034150,4685560
20231,1117063000,34326110022,1074703
20231,1117064000,4987646075,178582
20231,1117065000,62111899861,2412449
20231,1117066000,14286730912,521587
20231,1117068500,94011384307,2489970
20231,1117069000,3861186004,135270
20231,1117070000,17655454737,836799
20231,1120052000,11937648950,446368
20231,1120053500,40602143480,1209287
20231,1120054000,27909922972,1089485
20231,1120055000,40399660328,3470132
20231,1120056000,40355400923,1570570
20231,1120057000,5393906113,289454
20231,1120058000,2577785936,117317
20231,1120059000,6503077055,267109
20231,1120061500,18875381565,826635
20231,1120062000,15155806812,608523
20231,1120064500,10024508480,258005
20231,1120065000,20409859897,920180
20231,1120066000,62079374161,2214643
20231,1120067000,85895017237,2546553
20231,1120069000,114956734178,5203203
20231,1120072000,6661445953,334517
20231,1120079000,29443406645,1574133
20231,1121571000,96877649597,4979663
20231,1121573000,44715387801,1738546
20231,1121574000,51301242454,1956000
20231,1121575000,37951901887,1668654
20231,1121576000,18729199230,1116945
20231,1121577000,37270194408,1637111
20231,1121578000,25280885635,917117
20231,1121581000,37833303877,1585967
20231,1121582000,36196771041,1958771
20231,1121583000,19011117185,950428
20231,1121584000,44726939058,1862846
20231,1121584700,43967107766,2133557
20231,1121585000,55218299174,2183289
20231,1121586000,28532894645,1486371
20231,1121587000,112406191690,3077109
20231,1123053600,102310686793,4052194
20231,1123054500,612496469653,18094823
20231,1123056000,45056076336,2521949
20231,1123057000,16118535972,971941
20231,1123060000,34614118346,983922
20231,1123061000,30807039045,1384135
20231,1123065000,141739409176,3582934
20231,1123066000,89755120757,3654088
20231,1123070500,49377358453,2034035
20231,1123071000,34238178854,1879879
20231,1123072000,19400317078,859900
20231,1123073000,16022125287,655308
20231,1123074000,26833025246,2090368
20231,1123075000,8083410025,495153
20231,1126052000,26430098288,1251480
20231,1126054000,13013329723,818270
20231,1126055000,7025249940,260405
20231,1126056500,55554795896,2789972
20231,1126057000,40695269191,2152440
20231,1126057500,36877947707,2060086
20231,1126058000,13027229949,767726
20231,1126059000,64842242473,2721389
20231,1126060000,17543763726,776509
20231,1126061000,40839995410,1972575
20231,1126062000,38426228827,1379820
20231,1126063000,28790817307,1555182
20231,1126065500,66482306837,3054061
20231,1126066000,14273852223,791986
20231,1126068000,37379124931,1549456
20231,1126069000,29983172856,1565685
20231,1129052500,25909275387,945619
20231,1129055500,55391680839,2743510
20231,1129057500,70568614882,3314573
20231,1129058000,9562947409,254189
20231,1129059000,6671044649,446846
20231,1129060000,37913046856,3000916
20231,1129061000,14700169561,675075
20231,1129062000,10966960204,646907
20231,1129063000,13760997748,679876
20231,1129064000,11222788572,599695
20231,1129065000,22388179514,1171135
20231,1129066000,12834016985,547757
20231,1129068500,24581931408,1041129
20231,1129070500,37489031625,2405512
20231,1129071500,16892302840,943526
20231,1129072500,28662111596,1423016
20231,1129076000,12213848077,739415
20231,1129077000,12732331199,570377
20231,1129078000,7421452639,330117
20231,1129081000,39516908537,1685580
20231,1130553400,19264547198,1092629
20231,1130553500,47629119978,2111257
20231,1130554500,74613542910,2620588
20231,1130555500,41358113024,1995691
20231,1130557500,12745277264,592500
20231,1130559500,59585453698,2105874
20231,1130560300,6288331760,348684
20231,1130560800,14727853244,635451
20231,1130561500,52366352287,2306724
20231,1130562500,23375292278,1176985
20231,1130563500,90407830089,3991516
20231,1130564500,25952198718,1202988
20231,1130566000,18768910383,995392
20231,1132051100,27216109930,1591416
20231,1132051200,20181259287,1184994
20231,1132051300,15779000800,743479
20231,1132051400,20552792423,1001473
20231,1132051500,57843340336,2580646
20231,1132052100,46585266913,1866373
20231,1132052200,11629545970,586764
20231,1132066000,12297549469,930245
20231,1132067000,28441415542,1389871
20231,1132068000,30496496299,1511048
20231,1132068100,14236152760,630940
20231,1132069000,52493457227,2253327
20231,1132070000,48730769084,1676885
20231,1132071000,13084995723,590121
20231,1135056000,23767567049,1415171
20231,1135057000,5457814781,265156
20231,1135058000,7992530493,478741
20231,1135059500,60837920717,2880459
20231,1135060000,38894915856,2477975
20231,1135061100,57787317367,2247435
20231,1135061200,2765906716,213680
20231,1135061900,41810267199,1596026
20231,1135062100,11669625975,422328
20231,1135062400,41971744875,1728438
20231,1135062500,56957250746,2348625
20231,1135063000,48804899616,2427225
20231,1135064000,89051012603,3720012
20231,1135066500,13248809330,734322
20231,1135067000,23592325647,1191310
20231,1135069500,101449966751,3603977
20231,1135070000,12015284600,679299
20231,1135071000,17566110526,910728
20231,1135072000,4865559082,274594
20231,1138051000,44941897010,1330212
20231,1138052000,49385448048,2004460
20231,1138053000,29515565810,1480862
20231,1138055100,46241820946,2065252
20231,1138055200,54592196201,2418765
20231,1138056000,15995939555,841745
20231,1138057000,61325323081,2660737
20231,1138058000,41017188987,1759280
20231,1138059000,18076993623,1004890
20231,1138060000,47295934004,2204208
20231,1138062500,37485208664,1876497
20231,1138063100,24394203501,1330968
20231,1138063200,12223885405,517914
20231,1138064000,15087326040,791512
20231,1138065000,5170142722,194394
20231,1138069000,32661953181,962882
20231,1141052000,19680026298,771028
20231,1141055500,12478182169,545678
20231,1141056500,30608311972,1573269
20231,1141058500,130701812796,6507490
20231,1141061500,63576856734,2326973
20231,1141062000,19753332717,916692
20231,1141064000,51370606689,2347468
20231,1141065500,8562901175,330733
20231,1141066000,21164547009,859398
20231,1141068500,23831063593,983511
20231,1141069000,16829782537,836130
20231,1141070000,25534338763,1196980
20231,1141071000,4523206967,194656
20231,1141072000,41363686920,1627196
20231,1144055500,39425723218,1556284
20231,1144056500,46618789315,1737226
20231,1144058500,53375049482,1595716
20231,1144059000,74709885290,2542580
20231,1144060000,53396693373,2511384
20231,1144061000,18390315004,917858
20231,1144063000,17252455278,800127
20231,1144065500,34688293401,1933763
20231,1144066000,359581389464,14067580
20231,1144068000,55728475043,2378081
20231,1144069000,51734539026,2886526
20231,1144070000,30644416761,1677877
20231,1144071000,39075648354,1557211
20231,1144072000,45173552668,1078599
20231,1144073000,32435912381,2021102
20231,1144074000,80845744364,4754235
20231,1147051000,81339028071,2818065
20231,1147052000,31911757059,1588454
20231,1147053000,34499265594,1674084
20231,1147054000,29797382875,1318673
20231,1147055000,70690013726,1852727
20231,1147056000,31689459609,1534896
20231,1147057000,15587788897,705245
20231,1147058000,10640074696,645283
20231,1147059000,17451750877,863799
20231,1147060000,16438111717,697675
20231,1147061000,19095064871,816525
20231,1147061100,15692604328,839979
20231,1147062000,34875152699,1284667
20231,1147063000,33185822289,1284699
20231,1147064000,36608088586,2120998
20231,1147065000,83696789497,3163316
20231,1147067000,9824551079,246366
20231,1147068000,37406328877,1593670
20231,1150051000,52524123121,2833956
20231,1150052000,78409584453,3400826
20231,1150053000,8981893604,427263
20231,1150053500,68304267254,2473787
20231,1150054000,86948069577,4579384
20231,1150055000,11015510865,561754
20231,1150056000,29740553405,1261848
20231,1150057000,37268745770,1924239
20231,1150059000,37881884246,1897538
20231,1150059100,39554528093,1858122
20231,1150059300,34337954923,1886350
20231,1150060300,106565397131,3560531
20231,1150060400,23466325178,1169547
20231,1150060500,14957234725,447208
20231,1150061100,174651288184,4211599
20231,1150061500,29366581683,1079193
20231,1150062000,40743647691,1636352
20231,1150063000,61687533735,2835749
20231,1150064000,27387689415,1260242
20231,1150064100,11120800480,804190
20231,1153051000,35057772382,1270070
20231,1153052000,11272329237,604527
20231,1153053000,185174797645,3195714
20231,1153054000,146030167535,7579608
20231,1153055000,51250502730,2648331
20231,1153056000,95053297918,3700624
20231,1153059500,20592347554,1222670
20231,1153072000,51140238684,1791147
20231,1153073000,26192250867,1325684
20231,1153074000,28986610050,1552597
20231,1153075000,25907147212,1248578
20231,1153076000,18914939677,943594
20231,1153077000,35259884669,2210849
20231,1153078000,20732098637,1103859
20231,1153079000,13374260155,869370
20231,1153080000,208846654,18274
20231,1154551000,741085025660,18795102
20231,1154561000,244760266024,4075864
20231,1154562000,21205496684,1134954
20231,1154563000,38864382687,1824849
20231,1154564000,17910542910,925768
20231,1154567000,89155849955,3491116
20231,1154568000,4225364260,164143
20231,1154569000,12435738967,546842
20231,1154570000,11708923340,755086
20231,1154571000,30189707250,1613142
20231,1156051500,64152019483,5127076
20231,1156053500,295689889101,9774864
20231,1156054000,344445574284,11909518
20231,1156055000,136665831241,3645334
20231,1156056000,60150060682,2778383
20231,1156058500,15168319402,623165
20231,1156060500,130293404128,4070172
20231,1156061000,26842566987,1608207
20231,1156062000,78776896905,1526671
20231,1156063000,32925273908,1471852
20231,1156065000,20174193759,975872
20231,1156066000,7046113414,366507
20231,1156067000,12955852948,373479
20231,1156068000,35949692780,1979597
20231,1156069000,9877956426,427097
20231,1156070000,28534033725,1510770
20231,1156071000,39029287622,1433342
20231,1156072000,126631956533,2102084
20231,1159051000,357975142697,7702368
20231,1159052000,840142582484,11283606
20231,1159053000,54003692260,2647449
20231,1159054000,25437583546,1249752
20231,1159055000,37258460401,1951076
20231,1159056000,22120815699,1211794
20231,1159060500,53271496244,2921280
20231,1159062000,63477513670,2340260
20231,1159063000,75927823686,3429526
20231,1159064000,13863590556,533087
20231,1159065000,22235110929,922420
20231,1159065100,5243307718,406219
20231,1159066000,55516683862,1947607
20231,1159067000,15744875313,961409
20231,1159068000,38215640380,2248418
20231,1162052500,27035907204,1564225
20231,1162054500,4649262453,164928
20231,1162056500,9984641985,585352
20231,1162057500,40950505705,1996981
20231,1162058500,51889412487,1838743
20231,1162059500,78256490602,3536254
20231,1162060500,43424243163,1557336
20231,1162061500,37662681263,1735549
20231,1162062500,41520223307,2486708
20231,1162063000,28395794010,1337749
20231,1162064500,62008350268,3222167
20231,1162065500,19873301125,1113642
20231,1162066500,15724283301,1096449
20231,1162068500,29510445448,1868202
20231,1162069500,72637982011,3466469
20231,1162071500,4410828525,238608
20231,1162072500,58451919241,2023973
20231,1162073500,31521629384,2819563
20231,1162074500,12439195945,582537
20231,1162076500,25943475340,1145863
20231,1162077500,18174950546,1188004
20231,1165051000,69460879119,2626708
20231,1165052000,135739408849,4882466
20231,1165053000,206753579155,7265744
20231,1165053100,208610555437,4760689
20231,1165054000,80792715846,2342614
20231,1165055000,1843174831,33395
20231,1165056000,77412641158,2324200
20231,1165057000,26895680201,637109
20231,1165058000,93490141858,2419287
20231,1165058100,108656490573,2360547
20231,1165059000,52316943119,1871239
20231,1165060000,75613768577,2115655
20231,1165061000,45655337905,1247292
20231,1165062000,25252871589,631965
20231,1165062100,63524187415,1965472
20231,1165065100,117968957949,3599551
20231,1165065200,140760082869,5499948
20231,1165066000,5746579150,217685
